"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
10449,10449,"2217","1","CANAPA","C2",42,26.8,84651,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10450,10450,"2218",NA,"CALOBM","C2",42,27,84646,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10451,10451,"2220","1","DIOSLA","C2",43.8,28,84641,6,14,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10452,10452,"2221","1","DIOSLA","C2",40,29,84636,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10453,10453,"2222","1","POLYGL","C2",40.1,29.2,84631,6,21,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10454,10454,"2223","1","GAERDB","C2",41.5,29,84626,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10455,10455,"2224","1","POPOTO","C2",42,31,84621,6,68,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10456,10456,"2225","1","STREEL","C2",42.4,32,84616,6,10,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10457,10457,"2226","1","CANAPA","C2",42.5,30.2,84611,6,12,"1.3",1.3,2007-12-17,"alive","A",1,"A",17517
10458,10458,"2227","1","DACRRO","C2",42.3,34.9,84606,6,34,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10459,10459,"2229","1","STROCE","C2",41.2,37.5,84601,6,26,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10460,10460,"2230","1","STREEL","C2",41,37.5,84596,6,83,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10461,10461,"2231","1","STROCE","C2",41,38.3,84591,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10462,10462,"2232","1","IXORPE","C2",41.5,38.8,84586,6,12,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10463,10463,"2233","1","SANTAP","C2",40.2,39.5,84581,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10464,10464,"2234","1","GLUTWA","C2",42.7,39,84576,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10465,10465,"2235","1","IXORPE","C2",42.7,38.5,84571,6,14,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10466,10466,"2236","1","GLUTWA","C2",47.5,23.5,84566,6,211,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10467,10467,"2237","1","PALAKI","C2",46.5,24.8,84561,6,48,"1.3",1.3,2007-12-17,"alive","A",1,"A",17517
10468,10468,"2238","1","SHORCU","C2",45.8,26.1,84556,6,447,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10469,10469,"2239","1","CALOBM","C2",46,28,84551,6,13,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10470,10470,"2240","1","EUGEDU","C2",44.8,28.1,84546,6,49,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10471,10471,"2241","1","DIOSLA","C2",45.5,29.8,84541,6,10,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10472,33688,"2243","1","GAERDB","C2",46.7,27.3,84531,6,25,"1.3",1.3,2007-12-17,"alive","A;M;S",2,"A",17517
10473,10473,"2244","1","SCAPMA","C2",46.6,27.9,84526,6,46,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10474,10474,"2245","1","XANTEU","C2",46,30,84521,6,65,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10475,10475,"2246","1","SCAPMA","C2",45.8,32.5,84516,6,28,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10476,10476,"2247","1","STREEL","C2",45,33,84511,6,17,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10477,10477,"2248","1","CTENPA","C2",45.3,34,84506,6,31,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10478,10478,"2249","1","NEOSKI","C2",45.5,35.3,84501,6,14,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10479,10479,"2250","1","CANAPA","C2",46.1,36,84496,6,22,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10480,10480,"2251","1","SANTLA","C2",46.8,37.5,84491,6,511,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10481,33689,"2252","1","OCHAAM","C2",46.3,37.5,84481,6,140,"1.3",1.3,2007-12-17,"alive","M",2,"A",17517
10482,33690,"2254","1","PINANG","C2",46.8,37.5,84471,6,26,"1.3",1.3,2007-12-17,"alive","M",2,"A",17517
10483,10483,"2255","1","PINANG","C2",47,37.5,84466,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10484,10484,"2256","1","GLYCCH","C2",50.8,39.5,84461,6,51,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10485,10485,"2257","1","OCHAAM","C2",50,37.5,84456,6,205,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10486,10486,"2258","1","PALAKI","C2",51.5,37.5,84451,6,22,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10487,10487,"2261","1","GARCHO","C2",50.2,36,84446,6,27,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10488,10488,"2262","1","BOUEOP","C2",52,35.1,84441,6,86,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10489,10489,"2263","1","ARDITY","C2",50.5,33.2,84436,6,46,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10490,10490,"2264","1","ARDITY","C2",52,33,84431,6,82,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10491,10491,"2265","1","EUGEDU","C2",52.5,32.5,84426,6,56,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10492,10492,"2266","1","MYRIMA","C2",50.1,25.1,84421,6,30,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10493,10493,"2267","1","PALAKI","C2",52.2,26,84416,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10494,10494,"2268","1","STREEL","C2",53.5,25.5,84411,6,253,"1.3",1.3,2007-12-17,"alive","I",1,"A",17517
10495,10495,"2269","1","GIROSU","C2",52.5,24.5,84406,6,99,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10496,10496,"2270","1","XANTEU","C2",51.4,23.9,84401,6,45,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10497,10497,"2271",NA,"GYMNFO","C2",53.9,23.9,84396,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10498,33691,"2272","1","DIOSBU","C2",57.3,23,84386,6,37,"1.3",1.3,2007-12-17,"alive","M",2,"A",17517
10499,10499,"2273","1","APORBE","C2",58.6,23,84381,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10500,10500,"2274","1","CANAPA","C2",59.6,23.9,84376,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10501,10501,"2275",NA,"BACCPA","C2",57.5,25.2,84371,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10502,10502,"2276","1","GARCNI","C2",59,26,84366,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10503,10503,"2277","1","LASIEL","C2",59.9,28,84361,6,NA,"0",0,2007-12-17,"broken below","B",1,"A",17517
10504,10504,"2278","1","DIOSBU","C2",59,31,84356,6,46,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10505,10505,"2279","1","DIOSLA","C2",59,31.5,84351,6,31,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10506,10506,"2281","1","DIOSBU","C2",58.9,30.5,84346,6,79,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10507,10507,"2283","1","DIPTCA","C2",59.7,39.7,84341,6,265,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10508,33692,"2284","1","UROPHI","C2",59.6,39.8,84326,6,28,"1.3",1.3,2007-12-17,"alive","M",3,"A",17517
10509,10509,"2285","1","DIOSBU","C2",59.9,37.3,84321,6,34,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10510,10510,"2286","1","DIOSCL","C2",59.9,39,84316,6,97,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10511,10511,"2287","1","STREEL","C2",58,38,84311,6,19,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10512,10512,"2288","1","GLYCCH","C2",57.5,38,84306,6,63,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10513,10513,"2289","1","GARCSC","C2",59.1,39,84301,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10514,10514,"2290","1","BACCSU","C2",56,39,84296,6,22,"1.3",1.3,2007-12-17,"alive","A",1,"A",17517
10515,10515,"2291","1","DACRRO","C2",56,39,84291,6,52,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10516,10516,"2309","1","ANTICO","C2",42.6,20,84286,6,20,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10517,10517,"2310","1","GLYCCH","C2",44.1,26.5,84281,6,88,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10518,10518,"2311","1","BACCPA","C2",44.5,27.5,84276,6,27,"1.3",1.3,2007-12-17,"alive","A;L",1,"A",17517
10519,10519,"2312","1","PALAKI","C2",43.6,27.6,84271,6,36,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10520,33693,"2313","1","MEMEOL","C2",44.4,29.5,84261,6,65,"1.3",1.3,2007-12-17,"alive","M",2,"A",17517
10521,10521,"2314","1","CANAPA","C2",44.4,31.5,84256,6,32,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10522,10522,"2315","1","STREEL","C2",44,32.2,84251,6,26,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10523,10523,"2316","1","ARCHCO","C2",43.5,33.2,84246,6,14,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10524,33694,"2317","1","POPOTO","C2",43.3,36.3,84236,6,118,"1.3",1.3,2007-12-17,"alive","M",2,"A",17517
10525,10525,"2319","1","IXORPE","C2",44,37.5,84231,6,17,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10526,10526,"2320","1","CALOPC","C2",43.1,38.2,84226,6,19,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10527,10527,"2321","1","EUGEGL","C2",44.9,38.6,84221,6,20,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10528,10528,"2322","1","PALAKI","C2",50.3,23.8,84216,6,62,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10529,10529,"2323","1","DIOSLA","C2",49.2,24,84211,6,35,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10530,10530,"2324","1","LITSAC","C2",49.8,24.7,84206,6,87,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10531,10531,"2325","1","SANTAP","C2",46.7,25.1,84201,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10532,10532,"2327","1","STREEL","C2",49,32,84196,6,200,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10533,10533,"2328","1","PALAKI","C2",48.4,32.5,84191,6,14,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10534,10534,"2330","1","CYATRA","C2",47.6,35,84181,6,18,"1.3",1.3,2007-12-17,"alive","P",1,"A",17517
10535,10535,"2331","1","STREEL","C2",48,36,84176,6,39,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10536,10536,"2332","1","GONIMA","C2",49.3,39,84171,6,14,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10537,10537,"2333","1","PAR1MA","C2",49.5,39.5,84166,6,121,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10538,10538,"2334","1","POPOTO","C2",49,39.9,84161,6,32,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10539,10539,"2336","1","BACCPA","C2",54.1,37.5,84156,6,63,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10540,10540,"2337","1","XANTEU","C2",52.6,37.5,84151,6,27,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10541,10541,"2338","1","SCAPMA","C2",52.4,37.5,84146,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10542,10542,"2339","1","XANTEU","C2",54,33.5,84141,6,58,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10543,10543,"2340","1","DIOSLA","C2",54,29.9,84136,6,13,"1.3",1.3,2007-12-17,"alive","S",1,"A",17517
10544,10544,"2342","1","PALAKI","C2",53.5,24,84131,6,30,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10545,10545,"2343","1","STREEL","C2",56.3,22.4,84126,6,352,"1.3",1.3,2007-12-17,"alive","I",1,"A",17517
10546,10546,"2344",NA,"EUGE%%","C2",57.5,24.9,84121,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10547,33695,"2345","1","DIOSLA","C2",58.5,29.5,84106,6,11,"1.3",1.3,2007-12-17,"alive","M;S",3,"A",17517
10548,10548,"2346","1","GIROPA","C2",57.3,33,84101,6,113,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10549,10549,"2347","1","DIOSBU","C2",57.5,35.9,84096,6,102,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10550,10550,"2348","1","CALOPC","C2",59,35.4,84091,6,25,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10551,10551,"2349","1","GIROPA","C2",59,35.9,84086,6,93,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10552,10552,"2350","1","EUGEFI","C2",57.5,37.1,84081,6,88,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10553,10553,"2351","1","SANTAP","C2",55.8,38,84076,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10554,10554,"14205","1","SHORCU","C2",54,29.9,84071,6,1104,"1.3",1.3,2007-12-17,"alive","NB",1,"A",17517
10555,10555,"C2-22282","1","DACRRO","C2",41.2,20.4,83846,6,17,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10556,10556,"C2-22284","1","GONYMA","C2",58.3,32.7,83841,6,24,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10557,10557,"C2-22287","1","POL2KI","C2",55.5,39.9,83836,6,109,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10558,10558,"C2-22289","1","VATIMA","C2",52,39.9,83831,6,307,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10559,10559,"C2-22290","1","CALOWA","C2",43.2,34.4,83826,6,20,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10560,10560,"C2-22295","1","CALOBM","C2",59.9,21.9,83801,6,25,"1.3",1.3,2007-12-17,"alive",NA,1,"A",17517
10561,10561,"C2-22300","1","CANAPA","C2",47,25.1,83781,6,NA,"0",0,2007-12-17,"dead","D",1,"D",17517
10562,10562,"6605",NA,"AAAAAA","C3",41.3,59.1,83746,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10563,10563,"6662",NA,"GLUTWA","C3",58.5,43.8,82456,6,37,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10564,10564,"6663",NA,"XERONO","C3",55.5,46.5,82451,6,41,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10565,10565,"6664",NA,"XANTEU","C3",56,45.4,82446,6,39,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10566,10566,"6665",NA,"CANAPA","C3",56.5,45,82441,6,19,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10567,10567,"6666",NA,"PTYCCA","C3",57.5,46.4,82436,6,26,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10568,10568,"6668",NA,"CANAPA","C3",55.5,48.5,82426,6,43,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10569,10569,"6669",NA,"HORSPF","C3",57.8,48.4,82421,6,64,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10570,10570,"6670",NA,"DIOSLA","C3",57.5,49.5,82416,6,NA,"0",0,2007-12-13,"dead","D",1,"D",17513
10571,10571,"6671",NA,"PALAMI","C3",57,49.9,82411,6,16,"1.3",1.3,2007-12-13,"alive","S",1,"A",17513
10572,10572,"6672",NA,"LITSAC","C3",58.5,49.5,82406,6,NA,"0",0,2007-12-13,"dead","D",1,"D",17513
10573,10573,"6673",NA,"SANTAP","C3",58,49.9,82401,6,NA,"0",0,2007-12-13,"dead","D",1,"D",17513
10574,10574,"6675",NA,"CALOPC","C3",56.4,51.2,83741,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10575,10575,"6680",NA,"STREEL","C3",55.5,51,83731,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10576,10576,"6681",NA,"DIOSLA","C3",55,50,83726,6,14,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10577,10577,"6682",NA,"STREEL","C3",57.7,52.3,83721,6,37,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10578,10578,"6683",NA,"CANAPA","C3",57.5,52.5,83716,6,23,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10579,10579,"6686",NA,"SANTAP","C3",56,53.5,83706,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10580,10580,"6688",NA,"STREEL","C3",56.5,54.8,83696,6,13,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10581,10581,"6689",NA,"BACCSU","C3",57.5,54.8,83691,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10582,10582,"6698",NA,"BLUMTO","C3",54.9,56.5,83651,6,21,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10583,10583,"6701",NA,"BEILMA","C3",59.1,51.3,83636,6,13,"1.3",1.3,2007-12-14,"alive","S",1,"A",17514
10584,10584,"6702",NA,"EUGEDE","C3",58.8,51.1,83631,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10585,10585,"6704",NA,"CALOWA","C3",58.6,51.7,83626,6,10,"1.3",1.3,2007-12-14,"alive","S",1,"A",17514
10586,10586,"6705",NA,"SANTAP","C3",59.1,52,83621,6,13,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10587,10587,"6706",NA,"SANTAP","C3",57.6,52.6,83616,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10588,10588,"6707",NA,"APORMI","C3",59.7,53.9,83611,6,29,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10589,10589,"6708",NA,"LASIEL","C3",59.4,53.5,83606,6,NA,"0",0,2007-12-14,"broken below","B",1,"A",17514
10590,10590,"6709",NA,"CANAPA","C3",58.5,53.2,83601,6,43,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10591,10591,"6710",NA,"SANTAP","C3",58.7,53.5,83596,6,13,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10592,10592,"6711",NA,"MICRCA","C3",58.3,53.7,83591,6,30,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10593,10593,"6712",NA,"BACCSU","C3",58.1,54.3,83586,6,12,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10594,10594,"6713",NA,"STREEL","C3",59.3,54.9,83581,6,19,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10595,10595,"6714",NA,"CALOPC","C3",59.7,59.1,83576,6,11,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10596,10596,"6715",NA,"PAR1MA","C3",59.6,59.5,83571,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10597,10597,"6716",NA,"ACTIML","C3",59.8,59.5,83566,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10598,10598,"6718",NA,"MEMEAM","C3",59.9,59.2,83561,6,10,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10599,10599,"6720",NA,"STREEL","C3",59.6,57.8,83556,6,23,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10600,10600,"6721",NA,"SANTAP","C3",59.7,57.5,83551,6,16,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10601,10601,"6722",NA,"GIROPA","C3",59.5,57.7,83546,6,14,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10602,10602,"6723",NA,"DIOSLA","C3",59.8,56.3,83541,6,21,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10603,10603,"6724",NA,"STREEL","C3",59.7,55.9,83536,6,13,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10604,10604,"6725",NA,"STREEL","C3",59.2,55.8,83531,6,27,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10605,10605,"6726",NA,"STREEL","C3",58.2,56.6,83526,6,15,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10606,10606,"6727",NA,"CALOWA","C3",58.2,58.6,83521,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10607,10607,"6728",NA,"EUGEDE","C3",57.7,57.5,83516,6,13,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10608,10608,"6729",NA,"STREEL","C3",56.6,57.5,83511,6,16,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10609,10609,"6730",NA,"STREEL","C3",57.6,57.7,83506,6,21,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10610,10610,"6731",NA,"SANTAP","C3",57.6,58.3,83501,6,21,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10611,33696,"6732",NA,"STREEL","C3",58.6,58.4,83486,6,39,"1.3",1.3,2007-12-14,"alive","M",3,"A",17514
10612,10612,"6733",NA,"STREEL","C3",58.7,58.3,83481,6,16,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10613,10613,"6734",NA,"STREEL","C3",53.7,59.8,83476,6,38,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10614,10614,"6735",NA,"PTYCCA","C3",53.6,59.7,83471,6,16,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10615,10615,"6736",NA,"STREEL","C3",51.9,58.9,83466,6,21,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10616,10616,"6737",NA,"SANTAP","C3",50.3,59.5,83461,6,16,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10617,10617,"6738",NA,"GONYMA","C3",50.1,59.3,83456,6,30,"1.3",1.3,2007-12-14,"alive","A",1,"A",17514
10618,10618,"6739",NA,"STREEL","C3",51.2,58.8,83451,6,NA,"0",0,2007-12-14,"dead","D",1,"A",17514
10619,10619,"6740",NA,"SANTAP","C3",52.2,58.2,83446,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10620,10620,"6741",NA,"STREEL","C3",52,57.5,83441,6,18,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10621,10621,"6742",NA,"PALAOB","C3",50.4,55.7,83436,6,27,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10622,10622,"6743",NA,"STREEL","C3",50,55.2,83431,6,19,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10623,10623,"6744",NA,"DACRRO","C3",50.9,54.9,83426,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10624,10624,"6745",NA,"ARDICO","C3",51.3,54.7,83421,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10625,10625,"6746",NA,"OCHAAM","C3",51.9,54.4,83416,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10626,10626,"6747",NA,"GIROPA","C3",50.5,54,83411,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10627,10627,"6748",NA,"ARCHCO","C3",51.7,52.6,83406,6,NA,"0",0,2007-12-14,"broken below","B",1,"A",17514
10628,33697,"6749",NA,"XERONO","C3",50.5,50.3,83396,6,22,"1.3",1.3,2007-12-14,"alive","M",2,"A",17514
10629,10629,"6750",NA,"ARDITY","C3",50,52.8,83391,6,12,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10630,10630,"6751",NA,"GARCNI","C3",50.7,50,83386,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10631,10631,"6752",NA,"EUGEFI","C3",51.9,49.9,82361,6,53,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10632,10632,"6753",NA,"BEILMA","C3",51.8,49.7,82356,6,NA,"0",0,2007-12-13,"dead","D",1,"D",17513
10633,10633,"6754",NA,"POL2KI","C3",50.6,49.7,82351,6,49,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10634,10634,"6755",NA,"SANTAP","C3",50.2,48.8,82346,6,23,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10635,10635,"6756",NA,"POL2KI","C3",50.1,47.2,82341,6,42,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10636,10636,"6757",NA,"STREEL","C3",50.6,46.5,82336,6,240,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10637,10637,"6758",NA,"BACCSU","C3",53.7,40,82331,6,44,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10638,10638,"6759",NA,"BEILMA","C3",51.4,40.2,82326,6,18,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10639,10639,"6760",NA,"UROPHI","C3",54.2,40.2,82321,6,NA,"0",0,2007-12-13,"dead","D",1,"D",17513
10640,10640,"6762",NA,"SCAPMA","C3",49.6,40.5,82316,6,NA,"0",0,2007-12-13,"dead","D",1,"D",17513
10641,10641,"6763",NA,"POPOTO","C3",47.8,43.2,82311,6,55,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10642,10642,"6764",NA,"CALOBM","C3",47.6,43.5,82306,6,25,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10643,10643,"6765",NA,"DACRLA","C3",49.3,46.6,82301,6,203,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10644,10644,"6766",NA,"AGROLO","C3",49.1,47.2,82296,6,17,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10645,10645,"6767",NA,"POL2KI","C3",49.2,47.4,82291,6,15,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10646,10646,"6768",NA,"DIOSLA","C3",49.4,48.8,82286,6,20,"1.3",1.3,2007-12-13,"alive",NA,1,"A",17513
10647,10647,"6769",NA,"CANAPI","C3",49.2,50.9,83381,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10648,10648,"6770",NA,"PIMEGR","C3",49.8,51.2,83376,6,NA,"0",0,2007-12-14,"broken below","B",1,"A",17514
10649,10649,"6771",NA,"IXONRE","C3",48.8,51.9,83371,6,NA,"0",0,2007-12-14,"broken below","B",1,"A",17514
10650,10650,"6773",NA,"DURISI","C3",49.8,54.8,83366,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10651,10651,"6774",NA,"STREEL","C3",49.8,55,83361,6,20,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
10652,10652,"6775",NA,"STREEL","C3",49.2,56.8,83356,6,181,"1.3",1.3,2007-12-14,"alive","A;N",1,"A",17514
10653,10653,"6776",NA,"NOTHUM","C3",48.6,57.6,83351,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10654,10654,"6777",NA,"DACRRO","C3",49.8,58,83346,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10655,10655,"6778",NA,"PALAKI","C3",47.5,56.5,83341,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10656,10656,"6779",NA,"EUGEGD","C3",47.2,56,83336,6,NA,"0",0,2007-12-14,"dead","D",1,"D",17514
10657,10657,"6781",NA,"STREEL","C3",45,57,83326,6,NA,"0",0,2007-12-14,"broken below","B",1,"A",17514
10658,10658,"6783",NA,"MASTSC","C3",45.3,55.1,83316,6,28,"1.3",1.3,2007-12-14,"alive",NA,1,"A",17514
